Date,BTC-Open,BTC-High,BTC-Low,BTC-Close,BTC-Adj Close,BTC-Volume,ETH-Open,ETH-High,ETH-Low,ETH-Close,ETH-Adj Close,ETH-Volume,DOGE-Open,DOGE-High,DOGE-Low,DOGE-Close,DOGE-Adj Close,DOGE-Volume,S&P-Price,S&P-Open,S&P-High,S&P-Low,NASDAQ-Price,NASDAQ-Open,NASDAQ-High,NASDAQ-Low,NASDAQ-Vol.,DOW-Price,DOW-Open,DOW-High,DOW-Low,DOW-Vol.,GOLD-Price,GOLD-Open,GOLD-High,GOLD-Low,OIL-Price,OIL-Open,OIL-High,OIL-Low
6/20/2022,20553.37109,20913.32227,19689.16992,20599.53711,20599.53711,30818458597,1127.65625,1159.985352,1066.113159,1127.642456,1127.642456,19739691429,0.060399,0.061157,0.057707,0.060177,0.060177,499018791,"3,674.80","3,665.90","3,707.70","3,636.90","10,798.35","10,697.55","10,884.71","10,638.72",2800000000,"29,888.78","29,912.70","30,167.52","29,653.29",692830000,"1,838.80","1,840.60","1,848.40","1,830.70",108.84,108.97,109.17,106.84
6/21/2022,20594.29492,21620.62891,20415.0625,20710.59766,20710.59766,28970212744,1127.511841,1185.432495,1112.572632,1124.824585,1124.824585,15632089439,0.060175,0.069324,0.059315,0.065571,0.065571,1051899538,"3,764.80","3,715.30","3,779.70","3,715.30","11,069.30","10,974.05","11,164.99","10,974.05",1190000000,"30,530.25","30,074.69","30,653.98","30,074.69",379350000,"1,838.80","1,840.60","1,848.40","1,830.70",110.65,110.58,112.47,108.72
6/22/2022,20719.41406,20835.75,19848.07813,19987.0293,19987.0293,28574793478,1125.372925,1126.261719,1049.763306,1051.421875,1051.421875,15010593493,0.065606,0.065751,0.061389,0.061711,0.061711,633619298,"3,759.90","3,733.90","3,801.80","3,717.70","11,053.08","10,941.95","11,216.77","10,938.06",1110000000,"30,483.13","30,352.57","30,777.92","30,166.01",345820000,"1,838.40","1,834.90","1,850.30","1,824.50",106.19,109.54,109.76,101.53
6/23/2022,19986.60742,21135.76172,19950.11719,21085.87695,21085.87695,26188097173,1051.329346,1146.494263,1050.219604,1143.386719,1143.386719,14657862919,0.061703,0.064615,0.061703,0.064032,0.064032,434169751,"3,795.70","3,774.70","3,802.60","3,743.50","11,232.19","11,137.68","11,260.27","11,046.28",1030000000,"30,677.36","30,570.33","30,715.63","30,293.40",362910000,"1,829.80","1,839.70","1,848.90","1,823.50",104.27,104.42,107.05,102.32
6/24/2022,21084.64844,21472.91797,20777.51172,21231.65625,21231.65625,24957784918,1143.204712,1238.616943,1134.514038,1226.844727,1226.844727,16981552654,0.064019,0.068162,0.064004,0.067124,0.067124,514729444,"3,911.70","3,821.80","3,913.70","3,821.80","11,607.62","11,351.31","11,613.23","11,337.78",4310000000,"31,500.68","30,846.94","31,517.29","30,846.94",470380000,"1,830.30","1,824.20","1,833.70","1,817.70",107.62,103.99,108.58,103.64
6/25/2022,21233.60938,21520.91406,20964.58594,21502.33789,21502.33789,18372538715,1226.724731,1246.394287,1184.562012,1243.446899,1243.446899,12481946184,0.06711,0.069112,0.065384,0.068503,0.068503,432671864,"3,911.70","3,821.80","3,913.70","3,821.80","11,607.62","11,351.31","11,613.23","11,337.78",4310000000,"31,500.68","30,846.94","31,517.29","30,846.94",470380000,"1,830.30","1,824.20","1,833.70","1,817.70",107.62,103.99,108.58,103.64
6/26/2022,21496.49414,21783.72461,21016.26953,21027.29492,21027.29492,18027170497,1242.987549,1272.131226,1199.406372,1199.831665,1199.831665,12096607824,0.068488,0.076966,0.067504,0.073177,0.073177,883689355,"3,911.70","3,821.80","3,913.70","3,821.80","11,607.62","11,351.31","11,613.23","11,337.78",4310000000,"31,500.68","30,846.94","31,517.29","30,846.94",470380000,"1,830.30","1,824.20","1,833.70","1,817.70",107.62,103.99,108.58,103.64
6/27/2022,21028.23828,21478.08984,20620.19922,20735.47852,20735.47852,20965695707,1199.713135,1234.180786,1179.79248,1193.680664,1193.680664,12492225250,0.073154,0.078389,0.071018,0.072239,0.072239,962250061,"3,900.10","3,920.80","3,927.70","3,889.70","11,524.55","11,661.02","11,677.49","11,487.07",991610000,"31,438.26","31,533.60","31,598.59","31,351.37",313930000,"1,824.80","1,839.60","1,842.80","1,821.80",109.57,107.22,110.54,105.6
6/28/2022,20731.54492,21164.42383,20228.8125,20280.63477,20280.63477,21381535161,1193.254028,1229.739014,1141.159668,1144.579224,1144.579224,14023205651,0.072221,0.072951,0.065723,0.065957,0.065957,534793983,"3,821.60","3,913.00","3,945.90","3,820.10","11,181.54","11,542.24","11,635.85","11,177.68",1020000000,"30,946.99","31,549.05","31,885.09","30,934.33",353770000,"1,821.20","1,823.60","1,830.90","1,819.10",111.76,110.18,112.22,109.62
6/29/2022,20281.16992,20364.15625,19937.79102,20104.02344,20104.02344,23552740328,1144.524414,1152.684814,1092.099121,1098.943848,1098.943848,15386286815,0.065996,0.071335,0.064635,0.069468,0.069468,592828738,"3,818.80","3,825.10","3,836.50","3,799.00","11,177.89","11,160.22","11,226.33","11,072.19",1020000000,"31,029.31","31,067.41","31,152.96","30,894.53",273970000,"1,817.50","1,821.40","1,834.90","1,810.70",109.78,111.86,114.05,109.22
6/30/2022,20108.3125,20141.16016,18729.65625,19784.72656,19784.72656,26267239923,1099.353149,1103.69043,1009.094849,1067.298828,1067.298828,16350755497,0.069481,0.069513,0.062746,0.066086,0.066086,566648029,"3,785.40","3,786.00","3,819.00","3,738.70","11,028.74","11,048.25","11,160.92","10,850.01",1160000000,"30,775.43","30,790.00","30,979.85","30,431.87",397270000,"1,807.30","1,819.20","1,826.80","1,802.50",105.76,109.7,110.45,105.1
7/1/2022,19820.4707,20632.67188,19073.70898,19269.36719,19269.36719,30767551159,1068.316772,1100.223877,1040.150757,1059.767334,1059.767334,17499453625,0.066208,0.067862,0.064224,0.066175,0.066175,472441458,"3,825.30","3,781.00","3,829.80","3,752.10","11,127.84","11,006.83","11,132.55","10,922.71",930710000,"31,097.26","30,737.77","31,139.35","30,487.79",313350000,"1,801.50","1,808.10","1,813.60","1,783.40",108.43,106.01,109.34,104.56
7/2/2022,19274.83594,19371.74805,19027.08203,19242.25586,19242.25586,18100418740,1060.121216,1073.052612,1033.962158,1066.512817,1066.512817,9935603640,0.066205,0.067692,0.065933,0.066698,0.066698,352589827,"3,825.30","3,781.00","3,829.80","3,752.10","11,127.84","11,006.83","11,132.55","10,922.71",930710000,"31,097.26","30,737.77","31,139.35","30,487.79",313350000,"1,801.50","1,808.10","1,813.60","1,783.40",108.43,106.01,109.34,104.56
7/3/2022,19242.0957,19558.26953,18966.95117,19297.07617,19297.07617,16390821947,1066.467407,1083.418945,1044.005615,1073.766968,1073.766968,8557248150,0.066698,0.067356,0.065111,0.067179,0.067179,280878240,"3,825.30","3,781.00","3,829.80","3,752.10","11,127.84","11,006.83","11,132.55","10,922.71",930710000,"31,097.26","30,737.77","31,139.35","30,487.79",313350000,"1,801.50","1,808.10","1,813.60","1,783.40",108.19,108.67,108.81,108.14
7/4/2022,19297.31445,20258.74805,19063.06641,20231.26172,20231.26172,21594638208,1073.794312,1152.943848,1048.396362,1151.059082,1151.059082,13670889311,0.067174,0.069605,0.065927,0.069472,0.069472,379581122,"3,825.30","3,781.00","3,829.80","3,752.10","11,127.84","11,006.83","11,132.55","10,922.71",930710000,"31,097.26","30,737.77","31,139.35","30,487.79",313350000,"1,763.90","1,814.40","1,815.20","1,763.00",110.4,108.17,110.77,107.25
7/5/2022,20225.35352,20635.4668,19341.23242,20190.11523,20190.11523,26715546990,1150.509766,1165.682739,1086.829956,1134.541016,1134.541016,16195518291,0.069431,0.069841,0.065697,0.067155,0.067155,403220687,"3,831.40","3,792.60","3,832.20","3,742.10","11,322.24","10,964.18","11,323.90","10,911.45",1070000000,"30,967.82","30,903.12","30,971.74","30,355.12",328200000,"1,768.90","1,817.00","1,817.00","1,768.90",99.5,108.8,111.45,97.43
7/6/2022,20194.61914,20595.5293,19823.51172,20548.24609,20548.24609,24598943708,1134.822266,1193.636719,1116.247559,1186.973999,1186.973999,15373536703,0.067172,0.069058,0.066448,0.068583,0.068583,398926503,"3,845.10","3,832.00","3,870.90","3,809.40","11,361.85","11,337.90","11,443.15","11,250.32",933390000,"31,037.68","30,957.30","31,224.69","30,794.84",292710000,"1,736.50","1,764.20","1,771.50","1,730.70",98.53,100.36,102.14,95.1
7/7/2022,20547.81445,21771.81641,20296.10352,21637.58789,21637.58789,25814972520,1186.960938,1246.894897,1165.623169,1237.593384,1237.593384,14230795894,0.068579,0.071124,0.068053,0.070621,0.070621,402591742,"3,902.60","3,858.80","3,910.60","3,858.80","11,621.35","11,422.60","11,644.47","11,412.88",916260000,"31,384.55","31,190.65","31,421.84","31,154.64",296620000,"1,739.70","1,737.20","1,748.20","1,734.70",102.73,98.22,104.48,96.57
7/8/2022,21637.1543,22314.94141,21257.45313,21731.11719,21731.11719,49899834488,1237.580322,1262.885742,1200.632202,1222.506226,1222.506226,16315929082,0.070618,0.073009,0.068541,0.069257,0.069257,444369733,"3,899.40","3,888.30","3,918.50","3,869.30","11,635.31","11,503.61","11,689.70","11,479.77",820690000,"31,338.15","31,348.43","31,511.46","31,212.45",241130000,"1,742.30","1,738.70","1,751.70","1,726.00",104.79,102.22,105.24,101.51
7/9/2022,21716.82813,21877.13867,21445.95703,21592.20703,21592.20703,29641127858,1222.306885,1228.767944,1209.377563,1216.978271,1216.978271,8821353104,0.069224,0.070009,0.068995,0.069512,0.069512,254272147,"3,899.40","3,888.30","3,918.50","3,869.30","11,635.31","11,503.61","11,689.70","11,479.77",820690000,"31,338.15","31,348.43","31,511.46","31,212.45",241130000,"1,742.30","1,738.70","1,751.70","1,726.00",104.79,102.22,105.24,101.51
7/10/2022,21591.08008,21591.08008,20727.12305,20860.44922,20860.44922,28688807249,1216.904419,1216.904419,1157.175537,1168.401611,1168.401611,10984558039,0.069509,0.069509,0.066533,0.067263,0.067263,299810124,"3,899.40","3,888.30","3,918.50","3,869.30","11,635.31","11,503.61","11,689.70","11,479.77",820690000,"31,338.15","31,348.43","31,511.46","31,212.45",241130000,"1,742.30","1,738.70","1,751.70","1,726.00",104.79,102.22,105.24,101.51
7/11/2022,20856.35352,20856.35352,19924.53906,19970.55664,19970.55664,24150249025,1168.139038,1169.193848,1095.002808,1097.236572,1097.236572,12064180410,0.067268,0.067268,0.061535,0.061847,0.061847,326125900,"3,854.40","3,880.90","3,880.90","3,847.20","11,372.60","11,524.49","11,541.10","11,348.06",844130000,"31,173.84","31,277.98","31,367.55","31,114.40",249430000,"1,731.70","1,741.50","1,743.00","1,729.00",104.09,104.79,105.05,100.89
7/12/2022,19970.47461,20043.44531,19308.53125,19323.91406,19323.91406,25810220018,1097.259155,1097.259155,1038.13562,1038.19165,1038.19165,12583282453,0.061851,0.062861,0.060087,0.060087,0.060087,298462083,"3,818.80","3,851.90","3,873.40","3,802.40","11,264.73","11,420.89","11,483.17","11,207.08",836730000,"30,981.33","31,113.31","31,346.10","30,860.51",325910000,"1,724.80","1,731.30","1,742.20","1,721.60",95.84,103.46,103.49,95.35
7/13/2022,19325.97266,20223.05273,18999.95313,20212.07422,20212.07422,33042430345,1038.186646,1113.587158,1019.220337,1113.587158,1113.587158,18302588147,0.060085,0.062011,0.058398,0.061953,0.061953,446505400,"3,801.80","3,779.70","3,829.40","3,759.10","11,247.58","11,056.55","11,325.67","11,031.27",812600000,"30,772.79","30,743.63","30,979.17","30,514.61",293830000,"1,735.50","1,723.60","1,744.30","1,704.50",96.3,95.89,97.96,93.67
7/14/2022,20211.4668,20789.89453,19689.25781,20569.91992,20569.91992,31158743333,1113.515747,1202.953369,1077.405762,1191.526245,1191.526245,16688640823,0.061933,0.062632,0.059741,0.062394,0.062394,348090510,"3,790.40","3,764.00","3,796.40","3,721.60","11,251.18","11,151.21","11,279.97","11,005.93",817490000,"30,630.17","30,451.80","30,680.12","30,143.93",327450000,"1,705.80","1,733.60","1,734.80","1,695.00",95.78,96.57,97,90.56
7/15/2022,20573.15625,21138.24414,20397,20836.32813,20836.32813,25905575359,1191.674805,1275.778198,1182.903198,1233.12915,1233.12915,17411448225,0.0624,0.064259,0.061747,0.063042,0.063042,374357844,"3,863.20","3,818.00","3,863.60","3,817.20","11,452.42","11,379.36","11,454.69","11,295.33",947430000,"31,288.26","30,775.37","31,288.26","30,775.37",337390000,"1,703.60","1,708.20","1,714.20","1,696.60",97.59,96.39,99.03,94.57
7/16/2022,20834.10352,21514.4043,20518.89844,21190.31641,21190.31641,24302954056,1232.791626,1377.94458,1195.605957,1352.626465,1352.626465,18364013796,0.063037,0.064725,0.06187,0.06428,0.06428,279644299,"3,863.20","3,818.00","3,863.60","3,817.20","11,452.42","11,379.36","11,454.69","11,295.33",947430000,"31,288.26","30,775.37","31,288.26","30,775.37",337390000,"1,703.60","1,708.20","1,714.20","1,696.60",97.59,96.39,99.03,94.57
7/17/2022,21195.04102,21600.64063,20778.17969,20779.34375,20779.34375,22927802083,1353.205078,1378.41748,1329.763306,1338.635742,1338.635742,16079711737,0.064288,0.065394,0.063101,0.063107,0.063107,249697026,"3,863.20","3,818.00","3,863.60","3,817.20","11,452.42","11,379.36","11,454.69","11,295.33",947430000,"31,288.26","30,775.37","31,288.26","30,775.37",337390000,"1,703.60","1,708.20","1,714.20","1,696.60",97.59,96.39,99.03,94.57
7/18/2022,20781.91211,22633.0332,20781.91211,22485.68945,22485.68945,39974475562,1338.80603,1578.717896,1338.80603,1578.717896,1578.717896,27440420623,0.063114,0.068674,0.063114,0.067715,0.067715,564795959,"3,830.80","3,883.80","3,902.40","3,818.60","11,360.05","11,561.64","11,629.03","11,322.84",922800000,"31,072.61","31,475.98","31,644.68","30,982.97",309960000,"1,710.20","1,706.40","1,722.00","1,704.40",102.6,97.27,102.8,95.85
7/19/2022,22467.84961,23666.96289,21683.40625,23389.43359,23389.43359,48765202697,1578.383911,1607.033081,1501.797485,1542.97522,1542.97522,27753529276,0.06769,0.0699,0.065752,0.069013,0.069013,552211168,"3,936.70","3,860.70","3,939.80","3,860.70","11,713.15","11,515.00","11,721.22","11,448.97",974150000,"31,827.05","31,165.91","31,842.25","31,165.91",379950000,"1,710.70","1,707.20","1,716.50","1,702.60",104.22,102,104.46,99.85
7/20/2022,23393.19141,24196.81836,23009.94922,23231.73242,23231.73242,42932549127,1542.954346,1612.645752,1500.803223,1520.200684,1520.200684,22942708340,0.069015,0.076574,0.067928,0.07012,0.07012,1019375521,"3,959.90","3,935.30","3,974.10","3,922.00","11,897.65","11,726.09","11,939.96","11,703.36",1010000000,"31,874.84","31,829.99","31,944.45","31,646.95",319140000,"1,700.20","1,709.50","1,712.70","1,690.10",102.26,103.6,104.39,101.51
7/21/2022,23233.20117,23388.32227,22431.14844,23164.62891,23164.62891,33631012204,1520.374512,1595.761963,1472.185425,1576.749512,1576.749512,20009556587,0.070124,0.070732,0.067237,0.06996,0.06996,492434239,"3,998.90","3,955.50","3,999.30","3,927.60","12,059.61","11,914.15","12,060.59","11,812.72",840810000,"32,036.90","31,826.49","32,040.63","31,534.08",304090000,"1,713.40","1,693.70","1,719.50","1,678.40",96.35,99.91,99.99,94.59
7/22/2022,23163.75195,23671.92773,22603.41602,22714.97852,22714.97852,31421555646,1576.745361,1641.209229,1523.641724,1537.405151,1537.405151,18926100582,0.06997,0.07127,0.067003,0.067563,0.067563,479456105,"3,961.60","3,998.40","4,012.40","3,938.90","11,834.11","12,025.37","12,093.02","11,767.19",884720000,"31,899.29","32,167.92","32,219.25","31,731.47",320970000,"1,727.40","1,717.20","1,738.30","1,711.70",94.7,96.51,97.95,94.23
7/23/2022,22706.98438,22977.21094,22002.91016,22465.47852,22465.47852,24021799169,1536.457397,1591.632568,1495.678101,1549.297485,1549.297485,14998811383,0.067531,0.069332,0.066277,0.068124,0.068124,427922351,"3,961.60","3,998.40","4,012.40","3,938.90","11,834.11","12,025.37","12,093.02","11,767.19",884720000,"31,899.29","32,167.92","32,219.25","31,731.47",320970000,"1,727.40","1,717.20","1,738.30","1,711.70",94.7,96.51,97.95,94.23
7/24/2022,22465.50977,22974.00195,22306.83984,22609.16406,22609.16406,23565495303,1549.222534,1654.428711,1548.671143,1599.476685,1599.476685,17217849557,0.068116,0.068854,0.067589,0.067724,0.067724,369141492,"3,961.60","3,998.40","4,012.40","3,938.90","11,834.11","12,025.37","12,093.02","11,767.19",884720000,"31,899.29","32,167.92","32,219.25","31,731.47",320970000,"1,727.40","1,717.20","1,738.30","1,711.70",94.7,96.51,97.95,94.23
7/25/2022,22607.15625,22649.12109,21361.64258,21361.70117,21361.70117,35574561406,1599.157227,1605.336914,1445.383423,1445.383423,1445.383423,20585056021,0.067716,0.06788,0.062306,0.062306,0.062306,448572441,"3,966.80","3,965.70","3,975.30","3,943.50","11,782.67","11,837.96","11,855.11","11,707.53",783120000,"31,990.04","31,950.93","32,029.03","31,821.67",264610000,"1,719.10","1,726.30","1,734.60","1,712.90",96.7,95.1,96.94,93.01
7/26/2022,21361.12109,21361.12109,20776.81641,21239.75391,21239.75391,28624673855,1445.151123,1445.151123,1362.95166,1441.806763,1441.806763,18238563509,0.062319,0.062512,0.060425,0.062512,0.062512,416488015,"3,921.10","3,953.20","3,953.20","3,910.70","11,562.58","11,701.53","11,711.31","11,533.37",834490000,"31,761.54","31,950.04","31,950.04","31,705.36",330700000,"1,717.70","1,717.90","1,726.40","1,711.50",94.98,96.33,99,94.76
7/27/2022,21244.16992,22986.5293,21070.80664,22930.54883,22930.54883,31758955233,1443.726807,1636.799438,1423.618896,1636.232666,1636.232666,23007524016,0.062514,0.067021,0.061886,0.067021,0.067021,499204589,"4,023.60","3,951.40","4,039.60","3,951.40","12,032.42","11,756.19","12,081.73","11,718.38",939310000,"32,197.59","31,865.05","32,336.23","31,799.43",367620000,"1,719.10","1,715.20","1,739.60","1,709.10",97.26,95.6,98.59,94.3
7/28/2022,22933.64063,24110.4707,22722.26563,23843.88672,23843.88672,40212386158,1636.231934,1774.576416,1604.890991,1725.46814,1725.46814,27231399966,0.067031,0.070577,0.065591,0.069108,0.069108,650983024,"4,072.40","4,026.10","4,078.90","3,993.00","12,162.59","12,036.48","12,179.09","11,886.67",958800000,"32,529.63","32,197.62","32,609.54","31,982.61",350630000,"1,769.20","1,751.40","1,774.40","1,750.40",96.42,98.17,99.84,96.04
7/29/2022,23845.21289,24294.78711,23481.17383,23804.63281,23804.63281,35887249746,1725.623901,1759.884033,1662.791138,1727.406982,1727.406982,23249531113,0.069104,0.072004,0.067549,0.068909,0.068909,696887711,"4,130.30","4,087.30","4,140.10","4,079.20","12,390.69","12,239.69","12,426.26","12,181.13",1100000000,"32,845.13","32,515.62","32,910.18","32,493.02",490270000,"1,781.80","1,773.10","1,784.60","1,768.40",98.62,97.3,101.88,96.41
7/30/2022,23796.81836,24572.58008,23580.50781,23656.20703,23656.20703,28148218301,1727.06189,1738.016846,1678.108032,1695.969482,1695.969482,15576977870,0.068905,0.07391,0.068186,0.069644,0.069644,760571682,"4,130.30","4,087.30","4,140.10","4,079.20","12,390.69","12,239.69","12,426.26","12,181.13",1100000000,"32,845.13","32,515.62","32,910.18","32,493.02",490270000,"1,781.80","1,773.10","1,784.60","1,768.40",98.62,97.3,101.88,96.41
7/31/2022,23652.07031,24121.64258,23275.70313,23336.89648,23336.89648,23553591896,1695.884766,1745.883179,1672.612793,1681.517334,1681.517334,14200735370,0.069642,0.072028,0.068054,0.068272,0.068272,521194035,"4,130.30","4,087.30","4,140.10","4,079.20","12,390.69","12,239.69","12,426.26","12,181.13",1100000000,"32,845.13","32,515.62","32,910.18","32,493.02",490270000,"1,781.80","1,773.10","1,784.60","1,768.40",98.62,97.3,101.88,96.41
8/1/2022,23336.71875,23464.78711,22890.79688,23314.19922,23314.19922,25849159141,1681.445557,1700.170898,1613.416016,1635.195801,1635.195801,16191371176,0.068266,0.070721,0.067187,0.068725,0.068725,444088167,"4,118.60","4,112.40","4,144.90","4,096.00","12,368.98","12,317.96","12,499.72","12,271.98",891530000,"32,798.40","32,755.71","32,972.03","32,640.79",325500000,"1,787.70","1,782.50","1,792.50","1,774.30",93.89,98.46,98.65,92.42
8/2/2022,23308.43359,23415.04102,22710.08398,22978.11719,22978.11719,28389250717,1634.645874,1672.629761,1567.851074,1632.945435,1632.945435,20426082309,0.068708,0.068896,0.065809,0.066694,0.066694,336642237,"4,091.20","4,104.20","4,140.50","4,079.80","12,348.76","12,287.67","12,503.34","12,260.48",902820000,"32,396.17","32,691.29","32,772.93","32,387.12",320390000,"1,789.70","1,789.20","1,805.00","1,776.00",94.42,93.75,96.47,92.59
