Date,BTC-Open,BTC-High,BTC-Low,BTC-Close,BTC-Adj Close,BTC-Volume,ETH-Open,ETH-High,ETH-Low,ETH-Close,ETH-Adj Close,ETH-Volume,DOGE-Open,DOGE-High,DOGE-Low,DOGE-Close,DOGE-Adj Close,DOGE-Volume,S&P-Price,S&P-Open,S&P-High,S&P-Low,NASDAQ-Price,NASDAQ-Open,NASDAQ-High,NASDAQ-Low,DOW-Price,DOW-Open,DOW-High,DOW-Low,GOLD-Price,GOLD-Open,GOLD-High,GOLD-Low,OIL-Price,OIL-Open,OIL-High,OIL-Low,Month,Day,Year
2020-11-16,15955.57715,16816.18164,15880.70606,16716.11133,16716.11133,31526766675.0,447.55899,463.831024,445.501617,459.940308,459.940308,11441239444,0.002775,0.003009,0.002757,0.002886,0.002886,52063283,3626.90,3600.20,3628.50,3600.20,11924.13,11847.11,11937.72,11814.89,29950.44,29672.36,29964.29,29672.36,1887.80,1886.60,1898.00,1861.50,41.34,40.17,42.09,40.15,11,16,2020
2020-11-17,16685.69141,17782.91992,16564.54492,17645.40625,17645.40625,39006849170.0,464.406647,482.232208,460.776611,480.360077,480.360077,14593057877,0.002908,0.002976,0.002886,0.002936,0.002936,46631464,3609.50,3610.30,3623.10,3588.70,11899.34,11913.35,11950.18,11852.41,29783.35,29800.15,29872.42,29520.29,1885.10,1888.20,1892.70,1876.30,41.43,41.44,41.69,40.57,11,17,2020
2020-11-18,17645.19141,18393.94922,17352.90625,17804.00586,17804.00586,49064800278.0,480.346832,491.999908,465.830963,479.48407,479.48407,17880199224,0.002936,0.002999,0.002855,0.002909,0.002909,49460064,3567.80,3612.10,3619.10,3567.30,11801.60,11896.06,11942.49,11799.96,29438.42,29875.40,29930.85,29432.84,1873.90,1879.50,1884.20,1860.30,41.82,41.35,42.46,41.08,11,18,2020
2020-11-19,17803.86133,18119.54688,17382.55469,17817.08984,17817.08984,36985055355.0,479.481018,480.121735,465.704254,471.630432,471.630432,12473929218,0.002909,0.00296,0.002868,0.002911,0.002911,40330643,3581.90,3559.40,3585.20,3543.80,11904.71,11779.03,11912.64,11760.98,29483.23,29370.92,29524.90,29228.38,1861.50,1872.00,1872.60,1850.00,41.74,41.61,41.98,41.08,11,19,2020
2020-11-20,17817.08398,18773.22656,17765.79492,18621.31445,18621.31445,36992873940.0,471.63147,513.610352,471.63147,509.744568,509.744568,18629943296,0.002911,0.003011,0.002908,0.002984,0.002984,57656465,3557.50,3579.30,3581.20,3556.80,11854.97,11892.70,11935.47,11852.51,29263.48,29437.57,29469.89,29231.20,1872.40,1864.80,1879.20,1859.10,42.15,41.7,42.32,41.51,11,20,2020
2020-11-21,18621.31641,18936.62109,18444.35938,18642.23242,18642.23242,39650210707.0,509.744598,550.227417,504.237762,549.486633,549.486633,20757099184,0.002984,0.003549,0.002984,0.003507,0.003507,162641694,3557.50,3579.30,3581.20,3556.80,11854.97,11892.70,11935.47,11852.51,29263.48,29437.57,29469.89,29231.20,1872.40,1864.80,1879.20,1859.10,42.15,41.7,42.32,41.51,11,21,2020
2020-11-22,18642.23242,18688.96875,17671.38477,18370.00195,18370.00195,41280434226.0,549.486633,579.372498,514.517212,558.068115,558.068115,21967049601,0.003507,0.00366,0.003181,0.003329,0.003329,121660410,3557.50,3579.30,3581.20,3556.80,11854.97,11892.70,11935.47,11852.51,29263.48,29437.57,29469.89,29231.20,1872.40,1864.80,1879.20,1859.10,42.15,41.7,42.32,41.51,11,22,2020
2020-11-23,18370.01758,18711.42578,18000.79688,18364.12109,18364.12109,42741112308.0,558.059509,609.98761,551.265259,608.454041,608.454041,27272302872,0.003329,0.003648,0.003232,0.003648,0.003648,101561039,3577.60,3566.80,3589.80,3552.80,11880.63,11916.76,11949.33,11796.53,29591.27,29332.82,29667.75,29332.82,1837.80,1869.80,1875.00,1828.00,43.06,42.46,43.36,42.29,11,23,2020
2020-11-24,18365.01563,19348.27148,18128.65625,19107.46484,19107.46484,51469565009.0,608.522766,621.173401,593.835144,603.897766,603.897766,23281758100,0.003645,0.004204,0.003579,0.004204,0.004204,266716036,3635.40,3594.50,3642.30,3594.50,12037.33,11939.33,12049.88,11863.45,30046.24,29746.11,30116.51,29746.11,1804.60,1835.70,1836.90,1797.10,44.91,42.84,45.2,42.82,11,24,2020
2020-11-25,19104.41016,19390.96484,18581.14648,18732.12109,18732.12109,43710357371.0,603.902039,605.094177,559.671387,570.686646,570.686646,20088492893,0.0042,0.004256,0.003642,0.003727,0.003727,174459927,3629.70,3635.50,3635.50,3617.80,12094.40,12053.89,12114.77,12020.95,29872.47,30058.87,30058.87,29806.25,1805.50,1805.20,1816.30,1798.60,45.71,44.82,46.26,44.73,11,25,2020
2020-11-26,18729.83984,18866.28516,16351.03516,17150.62305,17150.62305,61396835737.0,570.514893,575.641479,485.497314,518.801147,518.801147,31104004592,0.003727,0.003793,0.00298,0.00325,0.00325,175520294,3629.70,3635.50,3635.50,3617.80,12094.40,12053.89,12114.77,12020.95,29872.47,30058.87,30058.87,29806.25,1788.10,1812.10,1822.60,1776.50,44.98,45.77,46.09,44.73,11,26,2020
2020-11-27,17153.91406,17445.02344,16526.42383,17108.40234,17108.40234,38886494645.0,519.108093,530.777161,497.242615,517.493713,517.493713,16831105703,0.00325,0.003355,0.003093,0.003275,0.003275,92323023,3638.30,3638.60,3644.30,3629.30,12205.85,12159.18,12236.23,12154.57,29910.37,29911.33,30015.13,29819.98,1788.10,1812.10,1822.60,1776.50,45.53,45.9,46.09,44.55,11,27,2020
2020-11-28,17112.93359,17853.93945,16910.65234,17717.41406,17717.41406,32601040734.0,517.597351,548.044861,508.125366,538.229797,538.229797,14770243833,0.003275,0.00347,0.003247,0.003405,0.003405,58033650,3638.30,3638.60,3644.30,3629.30,12205.85,12159.18,12236.23,12154.57,29910.37,29911.33,30015.13,29819.98,1788.10,1812.10,1822.60,1776.50,45.53,45.9,46.09,44.55,11,28,2020
2020-11-29,17719.63477,18283.62891,17559.11719,18177.48438,18177.48438,31133957704.0,538.264587,576.602417,531.987549,575.758057,575.758057,15017517758,0.003405,0.00353,0.003358,0.003448,0.003448,46319972,3638.30,3638.60,3644.30,3629.30,12205.85,12159.18,12236.23,12154.57,29910.37,29911.33,30015.13,29819.98,1788.10,1812.10,1822.60,1776.50,45.53,45.9,46.09,44.55,11,29,2020
2020-11-30,18178.32227,19749.26367,18178.32227,19625.83594,19625.83594,47728480399.0,575.75708,615.24054,571.537781,614.842529,614.842529,20276867833,0.003448,0.00358,0.003414,0.003551,0.003551,68622736,3621.60,3634.20,3634.20,3594.40,12198.74,12224.25,12244.65,12027.16,29638.64,29854.51,29854.51,29463.64,1780.90,1790.80,1793.30,1767.20,45.34,45.34,45.8,44.42,11,30,2020
2020-12-01,19633.76953,19845.97461,18321.92188,18802.99805,18802.99805,49633658712.0,615.070313,635.160583,571.753967,587.324158,587.324158,27178964465,0.003551,0.003572,0.003269,0.003335,0.003335,80163603,3662.40,3645.90,3678.40,3645.90,12355.11,12313.36,12405.79,12263.93,29823.92,29797.50,30083.31,29797.50,1818.90,1780.30,1821.10,1778.40,44.55,45.08,45.7,44.12,12,1,2020
2020-12-02,18801.74414,19308.33008,18347.71875,19201.0918,19201.0918,37387697139.0,587.261597,604.022461,578.741028,598.352356,598.352356,16883292129,0.003335,0.003436,0.003293,0.003374,0.003374,58705661,3669.00,3653.80,3671.00,3644.80,12349.37,12285.75,12360.06,12217.35,29883.79,29695.09,29902.51,29599.29,1830.20,1819.10,1835.70,1810.50,45.28,44.38,45.92,43.92,12,2,2020
2020-12-03,19205.92578,19566.19141,18925.78516,19445.39844,19445.39844,31930317405.0,598.459229,622.452698,588.346375,616.70874,616.70874,16146190946,0.003375,0.0035,0.003352,0.003428,0.003428,47907032,3666.70,3668.30,3682.70,3657.20,12377.18,12369.26,12439.02,12356.99,29969.52,29920.83,30110.88,29877.27,1841.10,1833.90,1847.40,1826.70,45.64,44.99,45.84,44.66,12,3,2020
2020-12-04,19446.9668,19511.4043,18697.19336,18699.76563,18699.76563,33872388058.0,616.722778,618.983154,569.283508,569.354187,569.354187,16337589997,0.003429,0.003447,0.003285,0.003298,0.003298,45062222,3699.10,3670.90,3699.20,3670.90,12464.23,12399.32,12464.23,12376.44,30218.26,29989.56,30218.26,29989.56,1840.00,1844.70,1852.70,1832.00,46.26,45.64,46.68,45.61,12,4,2020
2020-12-05,18698.38477,19160.44922,18590.19336,19154.23047,19154.23047,27242455064.0,569.347656,596.595459,563.106628,596.595459,596.595459,13498010566,0.003297,0.003414,0.003268,0.003397,0.003397,43386583,3699.10,3670.90,3699.20,3670.90,12464.23,12399.32,12464.23,12376.44,30218.26,29989.56,30218.26,29989.56,1840.00,1844.70,1852.70,1832.00,46.26,45.64,46.68,45.61,12,5,2020
2020-12-06,19154.17969,19390.5,18897.89453,19345.12109,19345.12109,25293775714.0,596.568665,606.791931,584.411743,601.908997,601.908997,11290893016,0.003397,0.003442,0.003343,0.003388,0.003388,40936574,3699.10,3670.90,3699.20,3670.90,12464.23,12399.32,12464.23,12376.44,30218.26,29989.56,30218.26,29989.56,1840.00,1844.70,1852.70,1832.00,46.26,45.64,46.68,45.61,12,6,2020
2020-12-07,19343.12891,19411.82813,18931.14258,19191.63086,19191.63086,26896357742.0,601.797119,602.917908,585.42865,591.843384,591.843384,10720480962,0.003388,0.0034,0.00332,0.003342,0.003342,36923814,3692.00,3694.70,3697.40,3678.90,12519.95,12461.00,12536.23,12460.55,30069.79,30233.03,30233.03,29967.22,1866.00,1841.10,1873.00,1824.80,45.76,46.15,46.54,45.36,12,7,2020
2020-12-08,19191.5293,19283.47852,18269.94531,18321.14453,18321.14453,31692288756.0,591.900818,594.751587,552.469238,554.827759,554.827759,14398919320,0.003343,0.003361,0.003138,0.003179,0.003179,52702701,3702.20,3683.10,3708.40,3678.80,12582.77,12503.17,12594.54,12453.21,30173.88,29997.95,30246.22,29972.07,1874.90,1866.10,1879.80,1863.90,45.6,45.66,45.93,45.14,12,8,2020
2020-12-09,18320.88477,18626.29297,17935.54688,18553.91602,18553.91602,34420373071.0,554.792908,577.288391,532.998413,573.479126,573.479126,15855915840,0.003179,0.003182,0.003016,0.003158,0.003158,45746722,3672.80,3706.00,3712.40,3660.50,12338.95,12591.68,12607.14,12290.78,30068.81,30229.81,30319.70,29951.85,1838.50,1875.40,1875.90,1828.20,45.52,45.6,46.24,44.95,12,9,2020
2020-12-10,18553.29883,18553.29883,17957.06445,18264.99219,18264.99219,25547132265.0,573.504028,574.600159,549.784058,559.678528,559.678528,11672582040,0.003158,0.003165,0.003066,0.003105,0.003105,33740988,3668.10,3659.10,3678.50,3645.20,12405.81,12247.55,12431.56,12214.74,29999.26,30032.55,30063.87,29876.82,1837.40,1843.00,1854.20,1831.50,46.78,45.69,47.74,45.52,12,10,2020
2020-12-11,18263.92969,18268.45313,17619.5332,18058.9043,18058.9043,27919640985.0,559.679199,560.376709,537.811646,545.797363,545.797363,11098819124,0.003105,0.00311,0.003009,0.003079,0.003079,41712942,3663.50,3656.10,3665.90,3633.40,12377.87,12336.79,12383.50,12246.77,30046.37,29988.21,30071.13,29820.84,1843.60,1840.00,1851.80,1826.80,46.57,46.97,47.29,46.34,12,11,2020
2020-12-12,18051.32031,18919.55078,18046.04102,18803.65625,18803.65625,21752580802.0,545.578552,573.339417,545.245605,568.567322,568.567322,8534557897,0.003079,0.003184,0.003075,0.003163,0.003163,35466155,3663.50,3656.10,3665.90,3633.40,12377.87,12336.79,12383.50,12246.77,30046.37,29988.21,30071.13,29820.84,1843.60,1840.00,1851.80,1826.80,46.57,46.97,47.29,46.34,12,12,2020
2020-12-13,18806.76563,19381.53516,18734.33203,19142.38281,19142.38281,25450468637.0,568.609863,593.78125,564.565979,589.663208,589.663208,9070377862,0.003164,0.003274,0.003153,0.003256,0.003256,37464323,3663.50,3656.10,3665.90,3633.40,12377.87,12336.79,12383.50,12246.77,30046.37,29988.21,30071.13,29820.84,1843.60,1840.00,1851.80,1826.80,46.57,46.97,47.29,46.34,12,13,2020
2020-12-14,19144.49219,19305.09961,19012.70898,19246.64453,19246.64453,22473997681.0,589.782471,590.492981,577.118408,586.011169,586.011169,8125837102,0.003256,0.003279,0.003199,0.003231,0.003231,36238516,3647.50,3675.30,3697.60,3645.80,12440.04,12447.44,12543.00,12432.71,29861.55,30123.91,30325.79,29849.15,1832.10,1845.00,1845.60,1820.00,46.99,46.73,47.44,45.69,12,14,2020
2020-12-15,19246.91992,19525.00781,19079.8418,19417.07617,19417.07617,26741982541.0,586.02179,596.247742,580.628784,589.355591,589.355591,9326645840,0.00323,0.00325,0.003178,0.003206,0.003206,37127782,3694.60,3666.40,3695.30,3659.60,12595.06,12543.26,12596.13,12465.42,30199.31,29919.09,30243.26,29894.95,1855.30,1830.50,1859.30,1828.50,47.62,46.99,47.73,46.54,12,15,2020
2020-12-16,19418.81836,21458.9082,19298.31641,21310.59766,21310.59766,44409011479.0,589.378662,636.64032,582.039124,636.181824,636.181824,15817248373,0.003205,0.003422,0.003186,0.003416,0.003416,50989880,3701.20,3696.20,3711.30,3688.60,12658.19,12611.03,12687.32,12566.38,30154.54,30191.38,30236.03,30080.11,1859.10,1857.70,1870.00,1848.20,47.82,47.6,47.94,47.17,12,16,2020
2020-12-17,21308.35156,23642.66016,21234.67578,22805.16211,22805.16211,71378606374.0,636.154175,673.834229,628.74939,642.868958,642.868958,25479532147,0.003416,0.004113,0.003406,0.00373,0.00373,172736659,3722.50,3713.70,3725.10,3710.90,12764.75,12730.78,12765.25,12696.35,30303.37,30216.00,30323.78,30216.00,1890.40,1868.40,1902.00,1865.90,48.36,47.85,48.59,47.81,12,17,2020
2020-12-18,22806.79688,23238.60156,22399.8125,23137.96094,23137.96094,40387896275.0,642.916992,662.699097,632.356079,654.811951,654.811951,15756303983,0.00373,0.00397,0.003618,0.003858,0.003858,101799430,3709.40,3722.40,3726.70,3685.80,12755.64,12804.93,12809.60,12654.60,30179.05,30314.26,30343.59,30029.44,1888.90,1891.30,1895.70,1881.90,49.1,48.43,49.28,48.1,12,18,2020
2020-12-19,23132.86523,24085.85547,22826.47266,23869.83203,23869.83203,38487546580.0,654.624207,668.769592,646.616211,659.297913,659.297913,12830893778,0.003859,0.004018,0.00381,0.003927,0.003927,98447179,3709.40,3722.40,3726.70,3685.80,12755.64,12804.93,12809.60,12654.60,30179.05,30314.26,30343.59,30029.44,1888.90,1891.30,1895.70,1881.90,49.1,48.43,49.28,48.1,12,19,2020
2020-12-20,23861.76563,24209.66016,23147.71094,23477.29492,23477.29492,37844228422.0,659.185059,659.923706,625.014465,638.290833,638.290833,13375855442,0.003926,0.004678,0.003827,0.004625,0.004625,508066004,3709.40,3722.40,3726.70,3685.80,12755.64,12804.93,12809.60,12654.60,30179.05,30314.26,30343.59,30029.44,1888.90,1891.30,1895.70,1881.90,49.1,48.43,49.28,48.1,12,20,2020
2020-12-21,23474.45508,24059.98242,22159.36719,22803.08203,22803.08203,45852713981.0,638.315186,646.846558,600.83606,609.817871,609.817871,14419493621,0.004627,0.005406,0.004363,0.004787,0.004787,664160057,3694.90,3684.30,3702.90,3636.50,12742.52,12596.14,12751.27,12525.22,30216.45,30159.00,30304.14,29755.53,1882.80,1892.90,1912.00,1859.00,47.74,48.54,48.61,46.18,12,21,2020
2020-12-22,22794.03906,23789.90234,22430.60547,23783.0293,23783.0293,44171632681.0,609.420532,635.076599,589.552002,634.854187,634.854187,14745890080,0.004784,0.004843,0.00437,0.004508,0.004508,239288785,3687.30,3698.10,3698.30,3676.20,12807.92,12785.22,12840.57,12695.31,30015.51,30200.20,30200.20,29992.89,1870.30,1883.00,1889.40,1863.70,47.02,47.93,47.96,46.6,12,22,2020
2020-12-23,23781.97461,24024.49023,22802.64648,23241.3457,23241.3457,51146161904.0,634.824585,637.122803,560.364258,583.7146,583.7146,15261413038,0.004508,0.004735,0.00364,0.003768,0.003768,205080908,3690.00,3693.40,3711.20,3689.30,12771.11,12834.94,12841.92,12758.67,30129.83,30046.73,30292.53,30046.73,1878.10,1865.60,1883.70,1860.90,48.12,46.79,48.5,46.16,12,23,2020
2020-12-24,23240.20313,23768.33789,22777.59766,23735.94922,23735.94922,41080759713.0,584.13562,613.815186,568.596375,611.607178,611.607178,14317413703,0.003768,0.004577,0.003697,0.00457,0.00457,143405580,3703.10,3694.00,3703.80,3689.30,12804.73,12791.54,12833.55,12767.64,30199.87,30155.92,30209.67,30099.30,1883.20,1877.30,1887.40,1873.10,48.23,48.09,48.62,47.56,12,24,2020
2020-12-25,23733.57031,24710.10156,23463.67383,24664.79102,24664.79102,42068395846.0,611.554565,633.061401,605.424438,626.410706,626.410706,13520927700,0.00457,0.004613,0.004395,0.004582,0.004582,136819917,3703.10,3694.00,3703.80,3689.30,12804.73,12791.54,12833.55,12767.64,30199.87,30155.92,30209.67,30099.30,1883.20,1877.30,1887.40,1873.10,48.23,48.09,48.62,47.56,12,25,2020
2020-12-26,24677.01563,26718.07031,24522.68945,26437.03711,26437.03711,48332647295.0,626.498047,650.721436,617.4021,635.835815,635.835815,14761125202,0.004581,0.00464,0.004423,0.004494,0.004494,151728507,3703.10,3694.00,3703.80,3689.30,12804.73,12791.54,12833.55,12767.64,30199.87,30155.92,30209.67,30099.30,1883.20,1877.30,1887.40,1873.10,48.23,48.09,48.62,47.56,12,26,2020
2020-12-27,26439.37305,28288.83984,25922.76953,26272.29492,26272.29492,66479895605.0,635.887146,711.393555,628.334961,682.642334,682.642334,26093552821,0.004493,0.004805,0.004429,0.004548,0.004548,154526399,3703.10,3694.00,3703.80,3689.30,12804.73,12791.54,12833.55,12767.64,30199.87,30155.92,30209.67,30099.30,1883.20,1877.30,1887.40,1873.10,48.23,48.09,48.62,47.56,12,27,2020
2020-12-28,26280.82227,27389.11133,26207.64063,27084.80859,27084.80859,49056742893.0,683.205811,745.877747,683.205811,730.397339,730.397339,24222565862,0.004548,0.004716,0.004523,0.004592,0.004592,99641525,3735.40,3723.00,3740.50,3723.00,12899.42,12914.64,12930.89,12827.44,30403.97,30283.23,30525.56,30283.23,1880.40,1887.00,1904.10,1873.00,47.62,48.23,48.96,47.5,12,28,2020
2020-12-29,27081.81055,27370.7207,25987.29883,27362.4375,27362.4375,45265946774.0,730.358704,737.952881,692.149414,731.520142,731.520142,18710683199,0.004592,0.004608,0.004278,0.004486,0.004486,90876497,3727.00,3750.00,3756.10,3723.30,12850.22,12965.39,12973.33,12821.96,30335.67,30492.07,30588.79,30274.24,1882.90,1878.00,1891.30,1875.60,48.0,47.72,48.35,47.68,12,29,2020
2020-12-30,27360.08984,28937.74023,27360.08984,28840.95313,28840.95313,51287442704.0,731.472839,754.303223,720.988892,751.618958,751.618958,17294574210,0.004487,0.004703,0.004453,0.004636,0.004636,94834499,3732.00,3736.20,3744.60,3730.20,12870.00,12906.51,12924.93,12857.76,30409.56,30415.09,30525.35,30393.04,1893.40,1881.80,1899.00,1879.50,48.4,48.13,48.66,47.61,12,30,2020
2020-12-31,28841.57422,29244.87695,28201.99219,29001.7207,29001.7207,46754964848.0,751.626648,754.299438,726.511902,737.803406,737.803406,13926846861,0.004636,0.004743,0.004553,0.004682,0.004682,85498337,3756.10,3733.30,3760.20,3726.90,12888.28,12877.09,12902.07,12821.23,30606.48,30417.64,30637.47,30344.50,1895.10,1899.00,1904.90,1889.10,48.52,48.35,48.58,47.77,12,31,2020
2021-01-01,28994.00977,29600.62695,28803.58594,29374.15234,29374.15234,40730301359.0,737.708374,749.201843,719.792236,730.367554,730.367554,13652004358,0.004681,0.005685,0.004615,0.005685,0.005685,228961515,3756.10,3733.30,3760.20,3726.90,12888.28,12877.09,12902.07,12821.23,30606.48,30417.64,30637.47,30344.50,1895.10,1899.00,1904.90,1889.10,48.52,48.35,48.58,47.77,1,1,2021
2021-01-02,29376.45508,33155.11719,29091.18164,32127.26758,32127.26758,67865420765.0,730.402649,786.798462,718.109497,774.534973,774.534973,19740771179,0.005686,0.013698,0.005584,0.010615,0.010615,3421562680,3756.10,3733.30,3760.20,3726.90,12888.28,12877.09,12902.07,12821.23,30606.48,30417.64,30637.47,30344.50,1895.10,1899.00,1904.90,1889.10,48.52,48.35,48.58,47.77,1,2,2021
2021-01-03,32129.4082,34608.55859,32052.31641,32782.02344,32782.02344,78665235202.0,774.511841,1006.565002,771.561646,975.50769,975.50769,45200463368,0.010602,0.013867,0.009409,0.009771,0.009771,2707003608,3756.10,3733.30,3760.20,3726.90,12888.28,12877.09,12902.07,12821.23,30606.48,30417.64,30637.47,30344.50,1895.10,1899.00,1904.90,1889.10,48.52,48.35,48.58,47.77,1,3,2021
2021-01-04,32810.94922,33440.21875,28722.75586,31971.91406,31971.91406,81163475344.0,977.058838,1153.189209,912.305359,1040.233032,1040.233032,56945985763,0.009785,0.011421,0.007878,0.009767,0.009767,1372398979,3700.70,3764.60,3770.00,3662.70,12698.45,12958.52,12958.73,12543.24,30223.89,30627.47,30674.28,29881.82,1946.60,1908.20,1948.70,1906.10,47.62,48.4,49.83,47.18,1,4,2021
2021-01-05,31977.04102,34437.58984,30221.1875,33992.42969,33992.42969,67547324782.0,1041.498779,1129.37146,986.811279,1100.006104,1100.006104,41535932781,0.009767,0.010219,0.008972,0.00992,0.00992,687256067,3726.90,3698.00,3737.80,3695.10,12818.96,12665.65,12828.27,12665.65,30391.60,30204.25,30504.89,30141.78,1954.40,1946.00,1957.00,1938.40,49.93,47.38,50.2,47.24,1,5,2021
2021-01-06,34013.61328,36879.69922,33514.03516,36824.36328,36824.36328,75289433811.0,1101.005005,1209.428589,1064.233398,1207.112183,1207.112183,44699914188,0.009923,0.010854,0.009685,0.010465,0.010465,749915516,3748.10,3712.20,3783.00,3705.30,12740.79,12666.15,12909.63,12649.99,30829.40,30362.78,31022.65,30313.07,1908.60,1952.80,1962.50,1902.60,50.63,49.82,50.94,49.48,1,6,2021
2021-01-07,36833.875,40180.36719,36491.19141,39371.04297,39371.04297,84762141031.0,1208.078369,1282.57959,1167.443115,1225.678101,1225.678101,40468027280,0.010454,0.010532,0.009162,0.009742,0.009742,520644706,3803.80,3764.70,3811.60,3764.70,13067.48,12867.34,13090.91,12867.34,31041.13,30901.18,31193.40,30897.86,1913.60,1921.50,1929.60,1907.50,50.83,50.53,51.28,50.39,1,7,2021
2021-01-08,39381.76563,41946.73828,36838.63672,40797.60938,40797.60938,88107519480.0,1225.967896,1273.827515,1076.081543,1224.197144,1224.197144,44334826666,0.009743,0.010285,0.008986,0.009846,0.009846,394462164,3824.70,3815.10,3826.70,3783.60,13201.98,13160.22,13208.09,13036.55,31097.97,31069.58,31140.67,30793.27,1835.40,1915.20,1918.40,1827.80,52.24,50.93,52.75,50.81,1,8,2021
